table,code,severity,scope,message,row_number,column,identifier,value,context
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1677,assay_description,1384769,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1678,assay_description,1384770,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1679,assay_description,1384771,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1680,assay_description,1384772,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1681,assay_description,1384773,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1682,assay_description,1384774,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1683,assay_description,1384775,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1684,assay_description,1384776,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1685,assay_description,1384777,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1686,assay_description,1384778,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1687,assay_description,1384779,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1688,assay_description,1384780,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1689,assay_description,1384781,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1690,assay_description,1384782,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1691,assay_description,1384783,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1692,assay_description,1384784,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1693,assay_description,1384785,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1694,assay_description,1384786,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1695,assay_description,1384787,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1696,assay_description,1384788,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1697,assay_description,1384789,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1698,assay_description,1384790,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1699,assay_description,1384791,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1700,assay_description,1384792,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1701,assay_description,1384793,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1702,assay_description,1384794,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1703,assay_description,1384795,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1704,assay_description,1384796,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1705,assay_description,1384797,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1706,assay_description,1384798,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1707,assay_description,1384799,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1708,assay_description,1384800,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1709,assay_description,1384801,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1710,assay_description,1384802,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1711,assay_description,1384803,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1712,assay_description,1384804,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1713,assay_description,1384805,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1714,assay_description,1384806,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1715,assay_description,1384807,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1716,assay_description,1384808,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1717,assay_description,1384809,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1718,assay_description,1384810,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1719,assay_description,1384811,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1720,assay_description,1384812,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1721,assay_description,1384813,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1722,assay_description,1384814,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1723,assay_description,1384815,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1724,assay_description,1384816,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1725,assay_description,1384817,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1726,assay_description,1384818,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1727,assay_description,1384819,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1728,assay_description,1384820,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1729,assay_description,1384821,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1730,assay_description,1384822,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1731,assay_description,1384823,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1732,assay_description,1384824,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1733,assay_description,1384825,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1734,assay_description,1384826,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1735,assay_description,1384827,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1736,assay_description,1384828,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1737,assay_description,1384829,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1738,assay_description,1384830,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1739,assay_description,1384831,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1740,assay_description,1384832,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1741,assay_description,1384833,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1742,assay_description,1384834,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1743,assay_description,1384835,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1744,assay_description,1384836,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1745,assay_description,1384837,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1746,assay_description,1384838,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1747,assay_description,1384839,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1748,assay_description,1384840,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1749,assay_description,1384841,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1750,assay_description,1384842,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1751,assay_description,1384843,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1752,assay_description,1384844,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1753,assay_description,1384845,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1754,assay_description,1384846,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1755,assay_description,1384847,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1756,assay_description,1384848,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1757,assay_description,1384849,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1758,assay_description,1384850,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1759,assay_description,1384851,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1760,assay_description,1384852,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1761,assay_description,1384853,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1762,assay_description,1384854,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1763,assay_description,1384855,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1764,assay_description,1384856,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1765,assay_description,1384857,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1766,assay_description,1384858,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1767,assay_description,1384859,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1768,assay_description,1384860,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1769,assay_description,1384861,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1770,assay_description,1384862,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1771,assay_description,1384863,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1772,assay_description,1384864,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1773,assay_description,1384865,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1774,assay_description,1384866,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1775,assay_description,1384867,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1776,assay_description,1384868,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1777,assay_description,1384869,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1778,assay_description,1384870,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1779,assay_description,1384871,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1780,assay_description,1384872,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1781,assay_description,1384873,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1782,assay_description,1384874,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1783,assay_description,1384875,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1784,assay_description,1384876,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1785,assay_description,1384877,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1786,assay_description,1384878,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1787,assay_description,1384879,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1788,assay_description,1384880,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1789,assay_description,1384881,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1790,assay_description,1384882,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1791,assay_description,1384883,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1792,assay_description,1384884,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1793,assay_description,1384885,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1794,assay_description,1384886,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1795,assay_description,1384887,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1796,assay_description,1384888,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1797,assay_description,1384889,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1798,assay_description,1384890,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1799,assay_description,1384891,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1800,assay_description,1384892,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1801,assay_description,1384893,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1802,assay_description,1384894,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1803,assay_description,1384895,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1804,assay_description,1384896,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1805,assay_description,1384897,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1806,assay_description,1384898,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1807,assay_description,1384899,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1808,assay_description,1384900,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1809,assay_description,1384901,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1810,assay_description,1384902,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1811,assay_description,1384903,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1812,assay_description,1384904,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1813,assay_description,1384905,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1814,assay_description,1384906,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1815,assay_description,1384907,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1816,assay_description,1384908,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1817,assay_description,1384909,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1818,assay_description,1384910,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1819,assay_description,1384911,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1820,assay_description,1384912,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1821,assay_description,1384913,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1822,assay_description,1384914,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1823,assay_description,1384915,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1824,assay_description,1384916,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1825,assay_description,1384917,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1826,assay_description,1384918,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1827,assay_description,1384919,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1828,assay_description,1384920,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1829,assay_description,1384921,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1830,assay_description,1384922,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1831,assay_description,1384923,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1832,assay_description,1384924,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1833,assay_description,1384925,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1834,assay_description,1384926,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1835,assay_description,1384927,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1836,assay_description,1384928,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1837,assay_description,1384929,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1838,assay_description,1384930,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1839,assay_description,1384931,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1840,assay_description,1384932,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1841,assay_description,1384933,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1842,assay_description,1384934,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1843,assay_description,1384935,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1844,assay_description,1384936,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1845,assay_description,1384937,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1846,assay_description,1384938,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1847,assay_description,1384939,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1848,assay_description,1384940,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1849,assay_description,1384941,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1850,assay_description,1384942,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1851,assay_description,50093751,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1852,assay_description,50482544,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1853,assay_description,50482545,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1854,assay_description,51111902,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1855,assay_description,51111903,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1856,assay_description,51111913,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1857,assay_description,51115385,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1858,assay_description,51115386,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1859,assay_description,51189997,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1860,assay_description,51189998,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1861,assay_description,51207814,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1862,assay_description,51207815,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1863,assay_description,51207828,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1864,assay_description,51264662,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1865,assay_description,51264663,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1866,assay_description,51264664,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1867,assay_description,51264703,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1868,assay_description,51264704,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1869,assay_description,51264718,,{}
menin,missing_assay_description,warning,row,"Assay description is missing, limiting comparability review.",1870,assay_description,51336220,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",747,assay_type,292667,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",748,assay_type,292668,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",749,assay_type,292669,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",750,assay_type,292670,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",751,assay_type,292671,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",752,assay_type,292673,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",753,assay_type,292674,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",754,assay_type,292675,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",755,assay_type,292676,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",756,assay_type,292677,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",757,assay_type,292678,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",758,assay_type,292679,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",759,assay_type,292681,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",760,assay_type,292682,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",761,assay_type,292683,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",762,assay_type,292684,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",763,assay_type,292685,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",764,assay_type,292686,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",765,assay_type,292687,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",766,assay_type,292688,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",767,assay_type,292689,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",768,assay_type,292690,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",769,assay_type,292691,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",770,assay_type,292692,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",771,assay_type,292693,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",772,assay_type,292694,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",773,assay_type,292695,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",774,assay_type,292696,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",775,assay_type,292697,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",776,assay_type,292698,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",777,assay_type,292699,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",778,assay_type,292700,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",779,assay_type,292701,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",780,assay_type,292702,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",781,assay_type,292703,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",782,assay_type,292704,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",783,assay_type,292705,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",784,assay_type,292706,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",785,assay_type,292707,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",786,assay_type,292708,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",787,assay_type,292709,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",788,assay_type,292710,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",789,assay_type,292711,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",790,assay_type,292712,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",791,assay_type,292713,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",792,assay_type,292714,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",793,assay_type,292715,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",794,assay_type,292716,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",795,assay_type,292717,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",796,assay_type,292718,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",797,assay_type,292719,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",798,assay_type,292720,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",799,assay_type,292721,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",800,assay_type,292722,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",801,assay_type,292723,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",802,assay_type,292724,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",803,assay_type,292725,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",804,assay_type,292726,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",805,assay_type,292727,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",806,assay_type,292728,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",807,assay_type,292729,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",808,assay_type,292730,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",809,assay_type,292731,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",810,assay_type,292732,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",811,assay_type,292733,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",812,assay_type,292734,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",813,assay_type,292735,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",814,assay_type,292736,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",815,assay_type,292737,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",816,assay_type,292738,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",817,assay_type,50406672,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",818,assay_type,50406673,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",819,assay_type,50406674,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",820,assay_type,50406675,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",821,assay_type,50406676,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",822,assay_type,50406677,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",823,assay_type,50406678,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",824,assay_type,50406718,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",825,assay_type,50406719,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",826,assay_type,51095943,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",827,assay_type,51096722,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",828,assay_type,51096723,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",829,assay_type,51096724,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",830,assay_type,51096725,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",831,assay_type,51096726,,{}
menin,missing_assay_type,warning,row,"Assay type is missing, limiting modality stratification.",832,assay_type,51096727,,{}
